rounds	row	columns	wordsize	kolumns	block	key	full-diffusion
21	2	6	12	15	144	360	14
12	2	6	13	6	156	156	14
14	2	6	13	8	156	208	14
13	2	6	13	7	156	182	12
15	2	6	13	9	156	234	12
16	2	6	13	10	156	260	12
17	2	6	13	11	156	286	12
22	2	6	13	16	156	416	12
18	2	6	13	12	156	312	14
20	2	6	13	14	156	364	14
12	2	6	14	6	168	168	14
19	2	6	13	13	156	338	16
13	2	6	14	7	168	196	12
21	2	6	13	15	156	390	18
14	2	6	14	8	168	224	12
17	2	6	14	11	168	308	16
19	2	6	14	13	168	364	12
18	2	6	14	12	168	336	14
15	2	6	14	9	168	252	14
16	2	6	14	10	168	280	16
21	2	6	14	15	168	420	12
20	2	6	14	14	168	392	16
22	2	6	14	16	168	448	14
15	2	6	15	9	180	270	12
13	2	6	15	7	180	210	12
12	2	6	15	6	180	180	12
14	2	6	15	8	180	240	12
16	2	6	15	10	180	300	12
17	2	6	15	11	180	330	20
18	2	6	15	12	180	360	14
19	2	6	15	13	180	390	14
20	2	6	15	14	180	420	12
21	2	6	15	15	180	450	12
22	2	6	15	16	180	480	14
14	2	6	16	8	192	256	12
12	2	6	16	6	192	192	14
13	2	6	16	7	192	224	14
17	2	6	16	11	192	352	12
18	2	6	16	12	192	384	12
15	2	6	16	9	192	288	12
20	2	6	16	14	192	448	12
19	2	6	16	13	192	416	12
21	2	6	16	15	192	480	12
16	2	6	16	10	192	320	20
14	2	7	3	8	42	48	14
13	2	7	3	7	42	42	16
15	2	7	3	9	42	54	18
22	2	6	16	16	192	512	14
16	2	7	3	10	42	60	16
17	2	7	3	11	42	66	12
18	2	7	3	12	42	72	18
19	2	7	3	13	42	78	16
20	2	7	3	14	42	84	14
21	2	7	3	15	42	90	16
13	2	7	4	7	56	56	14
14	2	7	4	8	56	64	14
16	2	7	4	10	56	80	14
22	2	7	3	16	42	96	20
17	2	7	4	11	56	88	12
20	2	7	4	14	56	112	12
18	2	7	4	12	56	96	14
15	2	7	4	9	56	72	18
21	2	7	4	15	56	120	16
19	2	7	4	13	56	104	20
22	2	7	4	16	56	128	14
15	2	7	5	9	70	90	12
13	2	7	5	7	70	70	12
14	2	7	5	8	70	80	16
16	2	7	5	10	70	100	16
17	2	7	5	11	70	110	14
18	2	7	5	12	70	120	14
20	2	7	5	14	70	140	14
19	2	7	5	13	70	130	14
22	2	7	5	16	70	160	18
15	2	7	6	9	84	108	14
14	2	7	6	8	84	96	16
21	2	7	5	15	70	150	18
17	2	7	6	11	84	132	14
16	2	7	6	10	84	120	16
13	2	7	6	7	84	84	20
18	2	7	6	12	84	144	14
20	2	7	6	14	84	168	14
19	2	7	6	13	84	156	16
21	2	7	6	15	84	180	16
22	2	7	6	16	84	192	14
13	2	7	7	7	98	98	16
14	2	7	7	8	98	112	18
15	2	7	7	9	98	126	18
17	2	7	7	11	98	154	16
20	2	7	7	14	98	196	16
19	2	7	7	13	98	182	14
18	2	7	7	12	98	168	14
16	2	7	7	10	98	140	22
14	2	7	8	8	112	128	14
21	2	7	7	15	98	210	16
22	2	7	7	16	98	224	18
13	2	7	8	7	112	112	14
15	2	7	8	9	112	144	14
16	2	7	8	10	112	160	14
17	2	7	8	11	112	176	14
18	2	7	8	12	112	192	14
20	2	7	8	14	112	224	16
19	2	7	8	13	112	208	14
21	2	7	8	15	112	240	16
22	2	7	8	16	112	256	12
14	2	7	9	8	126	144	14
16	2	7	9	10	126	180	14
15	2	7	9	9	126	162	18
13	2	7	9	7	126	126	20
17	2	7	9	11	126	198	16
18	2	7	9	12	126	216	14
20	2	7	9	14	126	252	14
19	2	7	9	13	126	234	16
21	2	7	9	15	126	270	16
22	2	7	9	16	126	288	14
13	2	7	10	7	140	140	14
15	2	7	10	9	140	180	16
14	2	7	10	8	140	160	14
16	2	7	10	10	140	200	14
17	2	7	10	11	140	220	16
18	2	7	10	12	140	240	18
19	2	7	10	13	140	260	14
20	2	7	10	14	140	280	16
21	2	7	10	15	140	300	18
22	2	7	10	16	140	320	14
13	2	7	11	7	154	154	14
14	2	7	11	8	154	176	14
15	2	7	11	9	154	198	16
16	2	7	11	10	154	220	14
18	2	7	11	12	154	264	14
17	2	7	11	11	154	242	16
19	2	7	11	13	154	286	16
20	2	7	11	14	154	308	14
21	2	7	11	15	154	330	16
22	2	7	11	16	154	352	16
15	2	7	12	9	168	216	16
13	2	7	12	7	168	168	16
16	2	7	12	10	168	240	16
14	2	7	12	8	168	192	16
17	2	7	12	11	168	264	18
18	2	7	12	12	168	288	18
19	2	7	12	13	168	312	14
20	2	7	12	14	168	336	14
21	2	7	12	15	168	360	14
22	2	7	12	16	168	384	16
13	2	7	13	7	182	182	18
14	2	7	13	8	182	208	16
15	2	7	13	9	182	234	12
17	2	7	13	11	182	286	14
16	2	7	13	10	182	260	14
19	2	7	13	13	182	338	14
21	2	7	13	15	182	390	14
18	2	7	13	12	182	312	16
20	2	7	13	14	182	364	14
22	2	7	13	16	182	416	14
13	2	7	14	7	196	196	14
15	2	7	14	9	196	252	16
14	2	7	14	8	196	224	16
18	2	7	14	12	196	336	14
17	2	7	14	11	196	308	18
16	2	7	14	10	196	280	24
19	2	7	14	13	196	364	14
20	2	7	14	14	196	392	16
13	2	7	15	7	210	210	14
21	2	7	14	15	196	420	16
22	2	7	14	16	196	448	16
14	2	7	15	8	210	240	14
15	2	7	15	9	210	270	14
19	2	7	15	13	210	390	16
16	2	7	15	10	210	300	16
17	2	7	15	11	210	330	14
20	2	7	15	14	210	420	14
18	2	7	15	12	210	360	16
21	2	7	15	15	210	450	16
22	2	7	15	16	210	480	14
15	2	7	16	9	224	288	12
13	2	7	16	7	224	224	16
17	2	7	16	11	224	352	16
14	2	7	16	8	224	256	18
16	2	7	16	10	224	320	16
18	2	7	16	12	224	384	14
19	2	7	16	13	224	416	14
20	2	7	16	14	224	448	14
14	2	8	3	8	48	48	16
16	2	8	3	10	48	60	14
21	2	7	16	15	224	480	14
15	2	8	3	9	48	54	16
17	2	8	3	11	48	66	14
18	2	8	3	12	48	72	16
22	2	7	16	16	224	512	14
20	2	8	3	14	48	84	14
19	2	8	3	13	48	78	14
21	2	8	3	15	48	90	18
22	2	8	3	16	48	96	18
14	2	8	4	8	64	64	20
15	2	8	4	9	64	72	22
17	2	8	4	11	64	88	16
16	2	8	4	10	64	80	18
18	2	8	4	12	64	96	22
19	2	8	4	13	64	104	16
20	2	8	4	14	64	112	16
21	2	8	4	15	64	120	18
14	2	8	5	8	80	80	18
22	2	8	4	16	64	128	18
15	2	8	5	9	80	90	16
16	2	8	5	10	80	100	18
17	2	8	5	11	80	110	16
19	2	8	5	13	80	130	16
18	2	8	5	12	80	120	18
22	2	8	5	16	80	160	16
21	2	8	5	15	80	150	16
20	2	8	5	14	80	140	20
16	2	8	6	10	96	120	18
17	2	8	6	11	96	132	16
15	2	8	6	9	96	108	16
19	2	8	6	13	96	156	18
18	2	8	6	12	96	144	18
14	2	8	6	8	96	96	24
21	2	8	6	15	96	180	16
22	2	8	6	16	96	192	16
20	2	8	6	14	96	168	22
14	2	8	7	8	112	112	16
15	2	8	7	9	112	126	16
16	2	8	7	10	112	140	18
17	2	8	7	11	112	154	16
18	2	8	7	12	112	168	16
22	2	8	7	16	112	224	16
20	2	8	7	14	112	196	18
19	2	8	7	13	112	182	16
21	2	8	7	15	112	210	20
14	2	8	8	8	128	128	16
15	2	8	8	9	128	144	16
17	2	8	8	11	128	176	16
18	2	8	8	12	128	192	18
16	2	8	8	10	128	160	16
19	2	8	8	13	128	208	18
20	2	8	8	14	128	224	16
22	2	8	8	16	128	256	18
21	2	8	8	15	128	240	16
15	2	8	9	9	144	162	16
17	2	8	9	11	144	198	18
16	2	8	9	10	144	180	18
14	2	8	9	8	144	144	20
18	2	8	9	12	144	216	16
19	2	8	9	13	144	234	16
22	2	8	9	16	144	288	18
20	2	8	9	14	144	252	18
21	2	8	9	15	144	270	18
14	2	8	10	8	160	160	16
15	2	8	10	9	160	180	20
16	2	8	10	10	160	200	16
17	2	8	10	11	160	220	16
18	2	8	10	12	160	240	18
21	2	8	10	15	160	300	16
19	2	8	10	13	160	260	18
20	2	8	10	14	160	280	16
22	2	8	10	16	160	320	16
16	2	8	11	10	176	220	16
14	2	8	11	8	176	176	16
15	2	8	11	9	176	198	20
17	2	8	11	11	176	242	18
20	2	8	11	14	176	308	16
18	2	8	11	12	176	264	20
21	2	8	11	15	176	330	16
19	2	8	11	13	176	286	18
14	2	8	12	8	192	192	16
22	2	8	11	16	176	352	18
16	2	8	12	10	192	240	16
17	2	8	12	11	192	264	18
18	2	8	12	12	192	288	16
19	2	8	12	13	192	312	18
15	2	8	12	9	192	216	20
20	2	8	12	14	192	336	18
21	2	8	12	15	192	360	18
15	2	8	13	9	208	234	16
22	2	8	12	16	192	384	16
14	2	8	13	8	208	208	20
16	2	8	13	10	208	260	16
18	2	8	13	12	208	312	18
19	2	8	13	13	208	338	16
17	2	8	13	11	208	286	20
21	2	8	13	15	208	390	16
20	2	8	13	14	208	364	18
15	2	8	14	9	224	252	16
17	2	8	14	11	224	308	14
22	2	8	13	16	208	416	20
14	2	8	14	8	224	224	18
16	2	8	14	10	224	280	18
19	2	8	14	13	224	364	16
18	2	8	14	12	224	336	18
20	2	8	14	14	224	392	16
21	2	8	14	15	224	420	16
22	2	8	14	16	224	448	16
14	2	8	15	8	240	240	18
15	2	8	15	9	240	270	20
16	2	8	15	10	240	300	18
17	2	8	15	11	240	330	16
19	2	8	15	13	240	390	16
21	2	8	15	15	240	450	16
20	2	8	15	14	240	420	18
18	2	8	15	12	240	360	18
22	2	8	15	16	240	480	16
14	2	8	16	8	256	256	18
15	2	8	16	9	256	288	16
16	2	8	16	10	256	320	16
19	2	8	16	13	256	416	16
21	2	8	16	15	256	480	16
18	2	8	16	12	256	384	18
17	2	8	16	11	256	352	20
20	2	8	16	14	256	448	16
22	2	8	16	16	256	512	18
16	2	9	3	10	54	60	18
17	2	9	3	11	54	66	16
15	2	9	3	9	54	54	18
21	2	9	3	15	54	90	16
18	2	9	3	12	54	72	18
19	2	9	3	13	54	78	18
20	2	9	3	14	54	84	18
22	2	9	3	16	54	96	20
19	2	9	4	13	72	104	16
15	2	9	4	9	72	72	18
20	2	9	4	14	72	112	18
18	2	9	4	12	72	96	18
16	2	9	4	10	72	80	20
21	2	9	4	15	72	120	14
17	2	9	4	11	72	88	24
22	2	9	4	16	72	128	16
15	2	9	5	9	90	90	18
17	2	9	5	11	90	110	18
16	2	9	5	10	90	100	18
18	2	9	5	12	90	120	18
20	2	9	5	14	90	140	18
19	2	9	5	13	90	130	16
22	2	9	5	16	90	160	16
21	2	9	5	15	90	150	18
15	2	9	6	9	108	108	18
20	2	9	6	14	108	168	18
16	2	9	6	10	108	120	18
17	2	9	6	11	108	132	18
18	2	9	6	12	108	144	20
19	2	9	6	13	108	156	18
21	2	9	6	15	108	180	18
15	2	9	7	9	126	126	22
22	2	9	6	16	108	192	22
16	2	9	7	10	126	140	20
18	2	9	7	12	126	168	20
19	2	9	7	13	126	182	18
17	2	9	7	11	126	154	24
22	2	9	7	16	126	224	20
20	2	9	7	14	126	196	18
21	2	9	7	15	126	210	18
16	2	9	8	10	144	160	18
15	2	9	8	9	144	144	20
17	2	9	8	11	144	176	18
20	2	9	8	14	144	224	18
18	2	9	8	12	144	192	20
21	2	9	8	15	144	240	18
19	2	9	8	13	144	208	20
22	2	9	8	16	144	256	20
15	2	9	9	9	162	162	18
17	2	9	9	11	162	198	18
16	2	9	9	10	162	180	20
19	2	9	9	13	162	234	16
18	2	9	9	12	162	216	18
20	2	9	9	14	162	252	16
21	2	9	9	15	162	270	20
22	2	9	9	16	162	288	18
17	2	9	10	11	180	220	20
16	2	9	10	10	180	200	16
18	2	9	10	12	180	240	18
15	2	9	10	9	180	180	20
19	2	9	10	13	180	260	18
20	2	9	10	14	180	280	18
22	2	9	10	16	180	320	18
21	2	9	10	15	180	300	18
15	2	9	11	9	198	198	18
16	2	9	11	10	198	220	18
20	2	9	11	14	198	308	16
18	2	9	11	12	198	264	18
17	2	9	11	11	198	242	24
19	2	9	11	13	198	286	20
15	2	9	12	9	216	216	18
21	2	9	11	15	198	330	20
22	2	9	11	16	198	352	18
18	2	9	12	12	216	288	18
16	2	9	12	10	216	240	18
20	2	9	12	14	216	336	18
17	2	9	12	11	216	264	20
19	2	9	12	13	216	312	22
21	2	9	12	15	216	360	18
22	2	9	12	16	216	384	18
15	2	9	13	9	234	234	18
17	2	9	13	11	234	286	20
16	2	9	13	10	234	260	20
18	2	9	13	12	234	312	20
19	2	9	13	13	234	338	18
20	2	9	13	14	234	364	18
22	2	9	13	16	234	416	20
16	2	9	14	10	252	280	20
15	2	9	14	9	252	252	20
21	2	9	13	15	234	390	20
18	2	9	14	12	252	336	18
17	2	9	14	11	252	308	18
19	2	9	14	13	252	364	18
21	2	9	14	15	252	420	18
20	2	9	14	14	252	392	20
22	2	9	14	16	252	448	18
15	2	9	15	9	270	270	18
16	2	9	15	10	270	300	18
17	2	9	15	11	270	330	22
20	2	9	15	14	270	420	20
21	2	9	15	15	270	450	20
18	2	9	15	12	270	360	20
19	2	9	15	13	270	390	18
15	2	9	16	9	288	288	18
22	2	9	15	16	270	480	20
17	2	9	16	11	288	352	20
20	2	9	16	14	288	448	18
16	2	9	16	10	288	320	20
16	2	10	3	10	60	60	20
21	2	9	16	15	288	480	18
19	2	9	16	13	288	416	22
18	2	9	16	12	288	384	22
22	2	9	16	16	288	512	22
17	2	10	3	11	60	66	18
19	2	10	3	13	60	78	20
18	2	10	3	12	60	72	20
21	2	10	3	15	60	90	18
20	2	10	3	14	60	84	20
22	2	10	3	16	60	96	20
17	2	10	4	11	80	88	20
16	2	10	4	10	80	80	18
18	2	10	4	12	80	96	20
19	2	10	4	13	80	104	20
20	2	10	4	14	80	112	20
21	2	10	4	15	80	120	22
18	2	10	5	12	100	120	20
16	2	10	5	10	100	100	20
22	2	10	4	16	80	128	24
17	2	10	5	11	100	110	20
19	2	10	5	13	100	130	18
21	2	10	5	15	100	150	22
22	2	10	5	16	100	160	18
20	2	10	5	14	100	140	22
18	2	10	6	12	120	144	20
16	2	10	6	10	120	120	20
17	2	10	6	11	120	132	20
21	2	10	6	15	120	180	18
19	2	10	6	13	120	156	20
20	2	10	6	14	120	168	20
22	2	10	6	16	120	192	22
19	2	10	7	13	140	182	18
17	2	10	7	11	140	154	22
16	2	10	7	10	140	140	22
18	2	10	7	12	140	168	22
21	2	10	7	15	140	210	22
20	2	10	7	14	140	196	18
17	2	10	8	11	160	176	20
22	2	10	7	16	140	224	22
16	2	10	8	10	160	160	22
20	2	10	8	14	160	224	20
19	2	10	8	13	160	208	22
18	2	10	8	12	160	192	24
21	2	10	8	15	160	240	20
22	2	10	8	16	160	256	22
17	2	10	9	11	180	198	22
16	2	10	9	10	180	180	20
19	2	10	9	13	180	234	20
18	2	10	9	12	180	216	20
20	2	10	9	14	180	252	20
21	2	10	9	15	180	270	20
22	2	10	9	16	180	288	20
18	2	10	10	12	200	240	20
17	2	10	10	11	200	220	18
16	2	10	10	10	200	200	22
19	2	10	10	13	200	260	20
20	2	10	10	14	200	280	22
16	2	10	11	10	220	220	22
21	2	10	10	15	200	300	22
22	2	10	10	16	200	320	20
17	2	10	11	11	220	242	18
18	2	10	11	12	220	264	20
20	2	10	11	14	220	308	22
19	2	10	11	13	220	286	20
21	2	10	11	15	220	330	18
22	2	10	11	16	220	352	20
16	2	10	12	10	240	240	24
17	2	10	12	11	240	264	20
18	2	10	12	12	240	288	22
19	2	10	12	13	240	312	22
20	2	10	12	14	240	336	20
21	2	10	12	15	240	360	20
22	2	10	12	16	240	384	22
16	2	10	13	10	260	260	20
17	2	10	13	11	260	286	20
19	2	10	13	13	260	338	22
18	2	10	13	12	260	312	22
22	2	10	13	16	260	416	20
21	2	10	13	15	260	390	20
20	2	10	13	14	260	364	20
16	2	10	14	10	280	280	20
18	2	10	14	12	280	336	18
17	2	10	14	11	280	308	20
19	2	10	14	13	280	364	22
21	2	10	14	15	280	420	22
20	2	10	14	14	280	392	20
22	2	10	14	16	280	448	26
17	2	10	15	11	300	330	20
16	2	10	15	10	300	300	22
18	2	10	15	12	300	360	22
20	2	10	15	14	300	420	26
19	2	10	15	13	300	390	28
21	2	10	15	15	300	450	22
22	2	10	15	16	300	480	26
16	2	10	16	10	320	320	20
18	2	10	16	12	320	384	18
17	2	11	3	11	66	66	22
17	2	10	16	11	320	352	22
19	2	10	16	13	320	416	20
20	2	10	16	14	320	448	22
18	2	11	3	12	66	72	20
22	2	10	16	16	320	512	22
21	2	10	16	15	320	480	22
22	2	11	3	16	66	96	18
21	2	11	3	15	66	90	20
19	2	11	3	13	66	78	24
20	2	11	3	14	66	84	28
20	2	11	4	14	88	112	22
17	2	11	4	11	88	88	22
19	2	11	4	13	88	104	22
18	2	11	4	12	88	96	22
21	2	11	4	15	88	120	22
22	2	11	4	16	88	128	26
17	2	11	5	11	110	110	24
20	2	11	5	14	110	140	18
18	2	11	5	12	110	120	24
22	2	11	5	16	110	160	20
17	2	11	6	11	132	132	22
19	2	11	5	13	110	130	26
21	2	11	5	15	110	150	26
19	2	11	6	13	132	156	22
18	2	11	6	12	132	144	22
20	2	11	6	14	132	168	20
21	2	11	6	15	132	180	24
22	2	11	6	16	132	192	24
17	2	11	7	11	154	154	24
18	2	11	7	12	154	168	24
19	2	11	7	13	154	182	22
21	2	11	7	15	154	210	20
20	2	11	7	14	154	196	22
17	2	11	8	11	176	176	22
22	2	11	7	16	154	224	24
18	2	11	8	12	176	192	22
19	2	11	8	13	176	208	22
20	2	11	8	14	176	224	22
17	2	11	9	11	198	198	22
21	2	11	8	15	176	240	24
22	2	11	8	16	176	256	22
18	2	11	9	12	198	216	24
22	2	11	9	16	198	288	22
19	2	11	9	13	198	234	22
20	2	11	9	14	198	252	22
21	2	11	9	15	198	270	24
17	2	11	10	11	220	220	24
19	2	11	10	13	220	260	22
18	2	11	10	12	220	240	24
20	2	11	10	14	220	280	22
22	2	11	10	16	220	320	20
21	2	11	10	15	220	300	24
17	2	11	11	11	242	242	22
20	2	11	11	14	242	308	22
18	2	11	11	12	242	264	22
19	2	11	11	13	242	286	24
21	2	11	11	15	242	330	22
22	2	11	11	16	242	352	26
19	2	11	12	13	264	312	22
17	2	11	12	11	264	264	22
20	2	11	12	14	264	336	20
18	2	11	12	12	264	288	22
21	2	11	12	15	264	360	22
22	2	11	12	16	264	384	24
17	2	11	13	11	286	286	24
19	2	11	13	13	286	338	22
18	2	11	13	12	286	312	22
21	2	11	13	15	286	390	22
20	2	11	13	14	286	364	22
22	2	11	13	16	286	416	24
18	2	11	14	12	308	336	24
17	2	11	14	11	308	308	22
19	2	11	14	13	308	364	24
20	2	11	14	14	308	392	22
21	2	11	14	15	308	420	24
22	2	11	14	16	308	448	22
17	2	11	15	11	330	330	22
18	2	11	15	12	330	360	24
19	2	11	15	13	330	390	24
22	2	11	15	16	330	480	24
20	2	11	15	14	330	420	22
17	2	11	16	11	352	352	22
21	2	11	15	15	330	450	22
18	2	11	16	12	352	384	22
19	2	12	3	13	72	78	22
19	2	11	16	13	352	416	22
18	2	12	3	12	72	72	30
21	2	11	16	15	352	480	24
21	2	12	3	15	72	90	22
20	2	12	3	14	72	84	20
22	2	11	16	16	352	512	24
18	2	12	4	12	96	96	26
22	2	12	3	16	72	96	24
19	2	12	4	13	96	104	24
20	2	11	16	14	352	448	28
20	2	12	4	14	96	112	24
21	2	12	4	15	96	120	26
22	2	12	4	16	96	128	24
21	2	12	5	15	120	150	22
18	2	12	5	12	120	120	28
20	2	12	5	14	120	140	26
19	2	12	5	13	120	130	24
22	2	12	5	16	120	160	24
18	2	12	6	12	144	144	24
19	2	12	6	13	144	156	24
20	2	12	6	14	144	168	26
21	2	12	6	15	144	180	24
22	2	12	6	16	144	192	26
18	2	12	7	12	168	168	26
19	2	12	7	13	168	182	24
21	2	12	7	15	168	210	20
20	2	12	7	14	168	196	22
22	2	12	7	16	168	224	26
18	2	12	8	12	192	192	26
20	2	12	8	14	192	224	24
21	2	12	8	15	192	240	22
19	2	12	8	13	192	208	26
22	2	12	8	16	192	256	32
19	2	12	9	13	216	234	24
22	2	12	9	16	216	288	26
18	2	12	9	12	216	216	28
21	2	12	9	15	216	270	24
20	2	12	9	14	216	252	30
18	2	12	10	12	240	240	24
19	2	12	10	13	240	260	24
21	2	12	10	15	240	300	28
20	2	12	10	14	240	280	22
22	2	12	10	16	240	320	22
20	2	12	11	14	264	308	24
18	2	12	11	12	264	264	24
19	2	12	11	13	264	286	24
22	2	12	11	16	264	352	26
21	2	12	11	15	264	330	26
18	2	12	12	12	288	288	26
20	2	12	12	14	288	336	26
19	2	12	12	13	288	312	26
18	2	12	13	12	312	312	24
21	2	12	12	15	288	360	26
22	2	12	12	16	288	384	28
19	2	12	13	13	312	338	26
18	2	12	14	12	336	336	24
20	2	12	13	14	312	364	24
21	2	12	13	15	312	390	24
22	2	12	13	16	312	416	24
19	2	12	14	13	336	364	24
20	2	12	14	14	336	392	24
22	2	12	14	16	336	448	24
21	2	12	14	15	336	420	26
18	2	12	15	12	360	360	24
18	2	12	16	12	384	384	24
19	2	12	15	13	360	390	26
20	2	12	15	14	360	420	26
21	2	12	15	15	360	450	26
22	2	12	15	16	360	480	24
19	2	13	3	13	78	78	24
21	2	13	3	15	78	90	24
21	2	12	16	15	384	480	28
19	2	12	16	13	384	416	24
20	2	13	3	14	78	84	30
20	2	12	16	14	384	448	24
22	2	12	16	16	384	512	26
20	2	13	4	14	104	112	26
22	2	13	3	16	78	96	28
19	2	13	4	13	104	104	28
21	2	13	4	15	104	120	28
22	2	13	4	16	104	128	24
20	2	13	5	14	130	140	26
19	2	13	5	13	130	130	26
21	2	13	5	15	130	150	26
22	2	13	5	16	130	160	26
19	2	13	6	13	156	156	28
19	2	13	7	13	182	182	28
20	2	13	6	14	156	168	26
22	2	13	6	16	156	192	24
21	2	13	6	15	156	180	34
20	2	13	7	14	182	196	26
21	2	13	7	15	182	210	28
22	2	13	7	16	182	224	28
19	2	13	8	13	208	208	32
21	2	13	8	15	208	240	26
20	2	13	8	14	208	224	26
22	2	13	8	16	208	256	28
19	2	13	9	13	234	234	26
20	2	13	9	14	234	252	32
22	2	13	9	16	234	288	26
21	2	13	9	15	234	270	26
20	2	13	10	14	260	280	26
19	2	13	10	13	260	260	28
21	2	13	10	15	260	300	26
22	2	13	10	16	260	320	28
20	2	13	11	14	286	308	28
19	2	13	11	13	286	286	26
21	2	13	11	15	286	330	28
22	2	13	11	16	286	352	26
19	2	13	12	13	312	312	26
21	2	13	12	15	312	360	24
22	2	13	12	16	312	384	26
20	2	13	12	14	312	336	28
20	2	13	13	14	338	364	28
19	2	13	13	13	338	338	26
21	2	13	13	15	338	390	26
22	2	13	13	16	338	416	24
20	2	13	14	14	364	392	26
19	2	13	14	13	364	364	26
21	2	13	14	15	364	420	28
22	2	13	14	16	364	448	28
19	2	13	15	13	390	390	30
20	2	13	15	14	390	420	24
21	2	13	15	15	390	450	24
19	2	13	16	13	416	416	26
22	2	13	15	16	390	480	28
20	2	13	16	14	416	448	24
20	2	14	3	14	84	84	28
22	2	14	3	16	84	96	26
21	2	14	3	15	84	90	28
21	2	13	16	15	416	480	26
22	2	13	16	16	416	512	26
20	2	14	4	14	112	112	28
22	2	14	4	16	112	128	32
21	2	14	4	15	112	120	28
20	2	14	5	14	140	140	30
21	2	14	5	15	140	150	28
22	2	14	5	16	140	160	28
20	2	14	6	14	168	168	30
21	2	14	6	15	168	180	28
22	2	14	6	16	168	192	28
20	2	14	7	14	196	196	28
21	2	14	7	15	196	210	28
22	2	14	7	16	196	224	26
21	2	14	8	15	224	240	30
20	2	14	8	14	224	224	32
20	2	14	9	14	252	252	28
22	2	14	8	16	224	256	26
21	2	14	9	15	252	270	30
22	2	14	9	16	252	288	30
20	2	14	10	14	280	280	26
20	2	14	11	14	308	308	24
22	2	14	10	16	280	320	30
21	2	14	10	15	280	300	28
21	2	14	11	15	308	330	28
20	2	14	12	14	336	336	28
22	2	14	11	16	308	352	28
21	2	14	12	15	336	360	32
22	2	14	12	16	336	384	30
20	2	14	13	14	364	364	30
21	2	14	13	15	364	390	28
22	2	14	13	16	364	416	28
20	2	14	14	14	392	392	28
20	2	14	15	14	420	420	26
21	2	14	14	15	392	420	30
22	2	14	14	16	392	448	28
22	2	14	15	16	420	480	28
21	2	14	15	15	420	450	30
21	2	15	3	15	90	90	28
22	2	15	3	16	90	96	32
20	2	14	16	14	448	448	30
22	2	14	16	16	448	512	30
21	2	15	4	15	120	120	32
22	2	15	4	16	120	128	34
21	2	14	16	15	448	480	28
21	2	15	5	15	150	150	28
21	2	15	6	15	180	180	32
22	2	15	6	16	180	192	30
22	2	15	5	16	150	160	32
21	2	15	7	15	210	210	30
22	2	15	7	16	210	224	30
22	2	15	8	16	240	256	30
21	2	15	8	15	240	240	34
22	2	15	9	16	270	288	28
21	2	15	9	15	270	270	30
21	2	15	10	15	300	300	32
22	2	15	10	16	300	320	30
22	2	15	11	16	330	352	28
21	2	15	12	15	360	360	30
21	2	15	11	15	330	330	36
22	2	15	12	16	360	384	32
21	2	15	13	15	390	390	34
22	2	15	14	16	420	448	28
22	2	15	13	16	390	416	32
21	2	15	15	15	450	450	30
21	2	15	14	15	420	420	36
22	2	16	3	16	96	96	30
22	2	16	4	16	128	128	30
22	2	15	15	16	450	480	34
21	2	15	16	15	480	480	30
22	2	15	16	16	480	512	32
22	2	16	5	16	160	160	32
22	2	16	6	16	192	192	32
22	2	16	7	16	224	224	36
22	2	16	8	16	256	256	30
22	2	16	9	16	288	288	32
22	2	16	11	16	352	352	32
22	2	16	10	16	320	320	34
8	3	2	3	2	18	18	6
9	3	2	3	3	18	27	6
10	3	2	3	4	18	36	4
11	3	2	3	5	18	45	4
12	3	2	3	6	18	54	4
13	3	2	3	7	18	63	4
14	3	2	3	8	18	72	4
15	3	2	3	9	18	81	4
16	3	2	3	10	18	90	4
17	3	2	3	11	18	99	4
18	3	2	3	12	18	108	4
19	3	2	3	13	18	117	4
20	3	2	3	14	18	126	4
22	2	16	12	16	384	384	34
21	3	2	3	15	18	135	4
22	3	2	3	16	18	144	4
9	3	2	4	3	24	36	6
8	3	2	4	2	24	24	6
10	3	2	4	4	24	48	6
11	3	2	4	5	24	60	6
12	3	2	4	6	24	72	12
13	3	2	4	7	24	84	10
14	3	2	4	8	24	96	8
15	3	2	4	9	24	108	8
16	3	2	4	10	24	120	8
17	3	2	4	11	24	132	8
18	3	2	4	12	24	144	8
22	2	16	13	16	416	416	34
19	3	2	4	13	24	156	8
20	3	2	4	14	24	168	8
22	3	2	4	16	24	192	8
8	3	2	5	2	30	30	4
21	3	2	4	15	24	180	8
9	3	2	5	3	30	45	4
10	3	2	5	4	30	60	8
11	3	2	5	5	30	75	8
12	3	2	5	6	30	90	6
13	3	2	5	7	30	105	6
14	3	2	5	8	30	120	6
15	3	2	5	9	30	135	6
16	3	2	5	10	30	150	6
17	3	2	5	11	30	165	6
18	3	2	5	12	30	180	6
19	3	2	5	13	30	195	6
20	3	2	5	14	30	210	6
21	3	2	5	15	30	225	6
22	3	2	5	16	30	240	6
11	3	2	6	5	36	90	4
8	3	2	6	2	36	36	4
9	3	2	6	3	36	54	4
10	3	2	6	4	36	72	4
12	3	2	6	6	36	108	4
13	3	2	6	7	36	126	4
14	3	2	6	8	36	144	4
16	3	2	6	10	36	180	4
15	3	2	6	9	36	162	4
19	3	2	6	13	36	234	4
17	3	2	6	11	36	198	4
18	3	2	6	12	36	216	4
20	3	2	6	14	36	252	4
21	3	2	6	15	36	270	4
22	3	2	6	16	36	288	4
8	3	2	7	2	42	42	4
